"TYPE","MONTH","DAY","HOUR","longitude","latitude","WEEKDAY"
"Break and Enter Residential/Other",10,22,12,-123.116698102807,49.2265094380814,"Sunday"
"Break and Enter Residential/Other",6,28,13,-123.11669181912,49.2266988846962,"Wednesday"
"Break and Enter Residential/Other",7,8,21,-123.116684380629,49.2269228742842,"Saturday"
"Other Theft",4,19,16,-123.069568173638,49.2711778874643,"Wednesday"
"Break and Enter Residential/Other",4,16,11,-123.154719669866,49.2276512463548,"Sunday"
"Theft from Vehicle",9,15,12,-123.118940181772,49.2744205884009,"Friday"
"Other Theft",4,22,13,-123.069568173638,49.2711778874643,"Saturday"
"Other Theft",4,22,19,-123.069568173638,49.2711778874643,"Saturday"
"Break and Enter Residential/Other",9,16,22,-123.155056042913,49.2268648790053,"Saturday"
"Other Theft",4,27,13,-123.069568173638,49.2711778874643,"Thursday"
"Other Theft",5,9,14,-123.069568173638,49.2711778874643,"Tuesday"
"Break and Enter Residential/Other",2,27,19,-123.141609771986,49.2260999166118,"Monday"
"Other Theft",5,11,13,-123.069568173638,49.2711778874643,"Thursday"
"Theft of Vehicle",9,29,18,-123.12304019388,49.2792521072883,"Friday"
"Other Theft",5,17,17,-123.069568173638,49.2711778874643,"Wednesday"
"Break and Enter Commercial",11,5,5,-123.115645048375,49.2594971166027,"Sunday"
"Other Theft",5,19,14,-123.069568173638,49.2711778874643,"Friday"
"Other Theft",5,27,15,-123.069568173638,49.2711778874643,"Saturday"
"Other Theft",6,1,21,-123.069568173638,49.2711778874643,"Thursday"
"Other Theft",6,3,15,-123.069568173638,49.2711778874643,"Saturday"
"Theft from Vehicle",3,27,17,-123.075834282196,49.274815467667,"Monday"
"Theft from Vehicle",2,11,0,-123.075834282196,49.274815467667,"Saturday"
"Other Theft",6,3,19,-123.069568173638,49.2711778874643,"Saturday"
"Vehicle Collision or Pedestrian Struck (with Injury)",6,27,16,-123.104897664273,49.2630071402656,"Tuesday"
"Other Theft",6,5,12,-123.069568173638,49.2711778874643,"Monday"
"Other Theft",6,10,19,-123.069568173638,49.2711778874643,"Saturday"
"Other Theft",6,12,13,-123.069568173638,49.2711778874643,"Monday"
"Break and Enter Residential/Other",12,11,20,-123.128284243886,49.2256596932935,"Monday"
"Theft of Bicycle",8,24,0,-123.155853859088,49.2656676331351,"Thursday"
"Theft of Vehicle",9,13,16,-123.138562492565,49.2635896427233,"Wednesday"
"Other Theft",6,14,10,-123.069568173638,49.2711778874643,"Wednesday"
"Other Theft",8,7,11,-123.069568173638,49.2711778874643,"Monday"
"Theft of Bicycle",8,13,21,-123.156064185718,49.2647603626039,"Sunday"
"Theft of Vehicle",8,20,5,-123.114846248062,49.284652071414,"Sunday"
"Other Theft",8,7,15,-123.069568173638,49.2711778874643,"Monday"
"Theft of Bicycle",2,23,14,-123.155927832464,49.2647592873698,"Thursday"
"Other Theft",8,13,14,-123.069568173638,49.2711778874643,"Sunday"
"Theft of Vehicle",2,11,2,-123.109960650698,49.2827721548168,"Saturday"
"Theft from Vehicle",1,15,14,-123.188965634973,49.2443203213465,"Sunday"
"Other Theft",12,31,15,-123.120148981119,49.2335856190942,"Sunday"
"Other Theft",8,30,14,-123.120148981119,49.2335856190942,"Wednesday"
"Other Theft",8,25,17,-123.120148981119,49.2335856190942,"Friday"
"Other Theft",8,24,10,-123.120148981119,49.2335856190942,"Thursday"
"Theft from Vehicle",7,27,9,-123.145165558076,49.2067805641389,"Thursday"
"Other Theft",8,18,16,-123.120148981119,49.2335856190942,"Friday"
"Other Theft",8,15,13,-123.069568173638,49.2711778874643,"Tuesday"
"Other Theft",8,17,20,-123.120148981119,49.2335856190942,"Thursday"
"Break and Enter Commercial",3,17,13,-123.116972589499,49.2595217763718,"Friday"
"Other Theft",8,16,13,-123.120148981119,49.2335856190942,"Wednesday"
"Other Theft",8,11,18,-123.120148981119,49.2335856190942,"Friday"
"Other Theft",8,6,16,-123.120148981119,49.2335856190942,"Sunday"
"Break and Enter Residential/Other",4,18,7,-123.082784943165,49.2245701060232,"Tuesday"
"Break and Enter Residential/Other",3,26,16,-123.065732973416,49.2244973218105,"Sunday"
"Break and Enter Commercial",8,21,20,-123.117602933225,49.2775939300017,"Monday"
"Break and Enter Residential/Other",9,29,12,-123.15524012517,49.2256942575886,"Friday"
"Other Theft",8,17,16,-123.069568173638,49.2711778874643,"Thursday"
"Other Theft",8,17,20,-123.069568173638,49.2711778874643,"Thursday"
"Other Theft",7,17,15,-123.120148981119,49.2335856190942,"Monday"
"Other Theft",7,15,12,-123.120148981119,49.2335856190942,"Saturday"
"Other Theft",7,11,22,-123.120148981119,49.2335856190942,"Tuesday"
"Other Theft",6,16,15,-123.120148981119,49.2335856190942,"Friday"
"Other Theft",8,18,20,-123.069568173638,49.2711778874643,"Friday"
"Other Theft",6,15,15,-123.120148981119,49.2335856190942,"Thursday"
"Other Theft",8,30,19,-123.069568173638,49.2711778874643,"Wednesday"
"Other Theft",9,9,11,-123.069568173638,49.2711778874643,"Saturday"
"Break and Enter Commercial",8,8,9,-123.103791089347,49.2823326898404,"Tuesday"
"Other Theft",6,11,10,-123.120148981119,49.2335856190942,"Sunday"
"Theft of Vehicle",9,21,19,-123.089685074494,49.2792614916575,"Thursday"
"Theft of Vehicle",10,1,23,-123.089685074494,49.2792614916575,"Sunday"
"Other Theft",5,31,19,-123.120148981119,49.2335856190942,"Wednesday"
"Other Theft",9,16,11,-123.069568173638,49.2711778874643,"Saturday"
"Other Theft",5,26,16,-123.120148981119,49.2335856190942,"Friday"
"Other Theft",9,19,17,-123.069568173638,49.2711778874643,"Tuesday"
"Break and Enter Commercial",8,8,4,-123.103791089347,49.2823326898404,"Tuesday"
"Theft from Vehicle",8,8,21,-123.12922271543,49.2833124390519,"Tuesday"
"Other Theft",9,28,20,-123.069568173638,49.2711778874643,"Thursday"
"Other Theft",11,21,13,-123.069568173638,49.2711778874643,"Tuesday"
"Break and Enter Residential/Other",4,22,21,-123.126733066904,49.2249426836684,"Saturday"
"Other Theft",11,25,16,-123.069568173638,49.2711778874643,"Saturday"
"Theft from Vehicle",10,16,17,-123.12209628769,49.286476145369,"Monday"
"Theft from Vehicle",7,5,22,-123.12209628769,49.286476145369,"Wednesday"
"Other Theft",11,25,19,-123.069568173638,49.2711778874643,"Saturday"
"Theft from Vehicle",6,13,21,-123.189550486121,49.2442407448396,"Tuesday"
"Other Theft",11,25,19,-123.069568173638,49.2711778874643,"Saturday"
"Other Theft",5,24,0,-123.120148981119,49.2335856190942,"Wednesday"
"Other Theft",5,16,18,-123.120148981119,49.2335856190942,"Tuesday"
"Theft from Vehicle",11,17,21,-123.142273682117,49.207727948846,"Friday"
"Theft from Vehicle",6,26,11,-123.12209628769,49.286476145369,"Monday"
"Other Theft",5,16,13,-123.120148981119,49.2335856190942,"Tuesday"
"Theft of Vehicle",3,6,14,-123.187701529843,49.2660775111061,"Monday"
"Other Theft",4,17,14,-123.120148981119,49.2335856190942,"Monday"
"Other Theft",11,26,17,-123.069568173638,49.2711778874643,"Sunday"
"Other Theft",3,31,21,-123.120148981119,49.2335856190942,"Friday"
"Other Theft",3,25,14,-123.120148981119,49.2335856190942,"Saturday"
"Other Theft",3,20,17,-123.120148981119,49.2335856190942,"Monday"
"Other Theft",11,27,11,-123.069568173638,49.2711778874643,"Monday"
"Break and Enter Commercial",11,5,0,-123.104387510423,49.2629610970822,"Sunday"
"Theft from Vehicle",6,26,8,-123.12209628769,49.286476145369,"Monday"
"Theft from Vehicle",6,8,6,-123.12209628769,49.286476145369,"Thursday"
"Theft from Vehicle",3,4,17,-123.12209628769,49.286476145369,"Saturday"
"Theft from Vehicle",1,20,8,-123.122140497096,49.2865039836783,"Friday"
"Other Theft",2,24,14,-123.134723869575,49.2717585866741,"Friday"
"Break and Enter Residential/Other",5,19,22,-123.125151828989,49.2248123570892,"Friday"
"Other Theft",3,18,17,-123.120148981119,49.2335856190942,"Saturday"
"Theft of Vehicle",7,15,13,-123.111922473739,49.2827635248963,"Saturday"
"Other Theft",3,6,13,-123.120148981119,49.2335856190942,"Monday"
"Other Theft",2,27,16,-123.120148981119,49.2335856190942,"Monday"
"Other Theft",2,27,15,-123.120148981119,49.2335856190942,"Monday"
"Other Theft",2,21,18,-123.120148981119,49.2335856190942,"Tuesday"
"Other Theft",2,13,15,-123.120148981119,49.2335856190942,"Monday"
"Other Theft",2,8,16,-123.120148981119,49.2335856190942,"Wednesday"
"Other Theft",2,8,16,-123.120148981119,49.2335856190942,"Wednesday"
"Other Theft",2,8,11,-123.120148981119,49.2335856190942,"Wednesday"
"Other Theft",2,4,16,-123.120148981119,49.2335856190942,"Saturday"
"Other Theft",2,1,15,-123.120148981119,49.2335856190942,"Wednesday"
"Other Theft",1,23,10,-123.120148981119,49.2335856190942,"Monday"
"Other Theft",1,11,19,-123.120148981119,49.2335856190942,"Wednesday"
"Other Theft",1,2,13,-123.120148981119,49.2335856190942,"Monday"
"Theft of Vehicle",4,12,21,-123.124039742336,49.2799093060328,"Wednesday"
"Other Theft",5,16,22,-123.121048790323,49.2336192215161,"Tuesday"
"Theft from Vehicle",8,17,21,-123.142310260469,49.2071744232448,"Thursday"
"Other Theft",2,14,22,-123.120192493638,49.2087697744855,"Tuesday"
"Other Theft",11,13,21,-123.121011320441,49.2801203958858,"Monday"
"Theft from Vehicle",3,5,13,-123.122686173867,49.2869625191199,"Sunday"
"Theft from Vehicle",12,16,22,-123.128830194135,49.2071224203699,"Saturday"
"Theft from Vehicle",2,14,17,-123.122686173867,49.2869625191199,"Tuesday"
"Theft from Vehicle",1,19,12,-123.122686173867,49.2869625191199,"Thursday"
"Other Theft",7,22,0,-123.139686715821,49.2343851832289,"Saturday"
"Other Theft",7,2,17,-123.140092466106,49.2678832776919,"Sunday"
"Break and Enter Residential/Other",1,11,8,-123.072854856766,49.2633217937348,"Wednesday"
"Other Theft",1,4,18,-123.141290234676,49.2085846984677,"Wednesday"
"Other Theft",12,9,12,-123.141290234676,49.2085846984677,"Saturday"
"Other Theft",7,4,12,-123.138637425039,49.2635492543057,"Tuesday"
"Break and Enter Residential/Other",1,24,11,-123.151224157329,49.2344768003401,"Tuesday"
"Break and Enter Commercial",10,12,8,-123.100224320421,49.2794513545764,"Thursday"
"Other Theft",1,14,13,-123.069593150498,49.2702683684038,"Saturday"
"Break and Enter Residential/Other",3,11,21,-123.120853632212,49.2246800258547,"Saturday"
"Break and Enter Residential/Other",8,2,22,-123.143669684552,49.2244133689597,"Wednesday"
"Other Theft",7,1,15,-123.13951277533,49.285713069383,"Saturday"
"Other Theft",9,27,14,-123.13951277533,49.285713069383,"Wednesday"
"Break and Enter Residential/Other",1,20,0,-123.14354310277,49.2245231786522,"Friday"
"Break and Enter Residential/Other",6,28,15,-123.14354310277,49.2245231786522,"Wednesday"
"Break and Enter Residential/Other",7,7,17,-123.14354310277,49.2245231786522,"Friday"
"Theft from Vehicle",12,7,11,-123.128830194135,49.2071224203699,"Thursday"
"Break and Enter Residential/Other",11,19,17,-123.143540995422,49.2247439251677,"Sunday"
"Other Theft",12,30,14,-123.116555732921,49.2821546483145,"Saturday"
"Break and Enter Residential/Other",7,1,0,-123.143538803871,49.2249830221267,"Saturday"
"Other Theft",12,19,16,-123.116555732921,49.2821546483145,"Tuesday"
"Other Theft",12,19,13,-123.116555732921,49.2821546483145,"Tuesday"
"Break and Enter Residential/Other",12,24,15,-123.072569515351,49.2633185551283,"Sunday"
"Other Theft",12,18,20,-123.116555732921,49.2821546483145,"Monday"
"Other Theft",12,12,15,-123.116555732921,49.2821546483145,"Tuesday"
"Other Theft",6,18,12,-123.116555732921,49.2821546483145,"Sunday"
"Other Theft",5,21,15,-123.116555732921,49.2821546483145,"Sunday"
"Other Theft",5,21,13,-123.116555732921,49.2821546483145,"Sunday"
"Other Theft",5,14,15,-123.116555732921,49.2821546483145,"Sunday"
"Other Theft",5,14,11,-123.116555732921,49.2821546483145,"Sunday"
"Other Theft",5,12,12,-123.116555732921,49.2821546483145,"Friday"
"Other Theft",4,28,14,-123.116555732921,49.2821546483145,"Friday"
"Other Theft",4,23,15,-123.116555732921,49.2821546483145,"Sunday"
"Other Theft",8,16,20,-123.139484310865,49.2858104315173,"Wednesday"
"Other Theft",4,22,14,-123.116555732921,49.2821546483145,"Saturday"
"Other Theft",4,22,12,-123.116555732921,49.2821546483145,"Saturday"
"Theft from Vehicle",1,2,13,-123.128946124121,49.2074613236833,"Monday"
"Other Theft",4,22,11,-123.116555732921,49.2821546483145,"Saturday"
"Other Theft",3,31,18,-123.116555732921,49.2821546483145,"Friday"
"Other Theft",3,26,12,-123.116555732921,49.2821546483145,"Sunday"
"Other Theft",3,26,12,-123.116555732921,49.2821546483145,"Sunday"
"Other Theft",8,18,20,-123.139484310865,49.2858104315173,"Friday"
"Other Theft",3,17,19,-123.116555732921,49.2821546483145,"Friday"
"Other Theft",3,17,12,-123.116555732921,49.2821546483145,"Friday"
"Other Theft",2,17,14,-123.116555732921,49.2821546483145,"Friday"
"Other Theft",2,12,13,-123.116555732921,49.2821546483145,"Sunday"
"Other Theft",2,12,10,-123.116555732921,49.2821546483145,"Sunday"
"Break and Enter Residential/Other",5,20,2,-123.141688141499,49.2242561504124,"Saturday"
"Theft of Vehicle",5,17,11,-123.124360958571,49.2577742955875,"Wednesday"
"Theft of Vehicle",10,10,15,-123.124360958571,49.2577742955875,"Tuesday"
"Theft of Vehicle",10,24,13,-123.124660768768,49.2507646260837,"Tuesday"
"Break and Enter Residential/Other",12,1,23,-123.126742418304,49.2246790221142,"Friday"
"Break and Enter Commercial",12,11,16,-123.10839567737,49.2797818371132,"Monday"
"Break and Enter Residential/Other",4,1,10,-123.04111340428,49.2226722340099,"Saturday"
"Break and Enter Residential/Other",8,10,6,-123.042754762248,49.2231016119712,"Thursday"
"Break and Enter Commercial",7,25,0,-123.108400951037,49.2798669265754,"Tuesday"
"Break and Enter Commercial",6,25,8,-123.087044008651,49.2835433268013,"Sunday"
"Other Theft",1,16,15,-123.13948100485,49.2858083666181,"Monday"
"Break and Enter Residential/Other",2,22,21,-123.130675050725,49.2247129602162,"Wednesday"
"Break and Enter Residential/Other",3,12,0,-123.1517989225,49.2344860312495,"Sunday"
"Break and Enter Residential/Other",7,20,0,-123.151971461902,49.2344887728345,"Thursday"
"Theft of Vehicle",9,14,15,-123.09956076124,49.2831923031293,"Thursday"
"Vehicle Collision or Pedestrian Struck (with Injury)",5,13,14,-123.049588974267,49.2620006724193,"Saturday"
"Other Theft",11,11,0,-123.119283178398,49.281088005244,"Saturday"
"Other Theft",9,22,1,-123.119283178398,49.281088005244,"Friday"
"Other Theft",8,7,10,-123.119283178398,49.281088005244,"Monday"
"Other Theft",12,8,20,-123.114462537387,49.2823039018294,"Friday"
"Other Theft",9,30,23,-123.122069647665,49.2785810166123,"Saturday"
"Break and Enter Commercial",5,30,2,-123.170156653033,49.2640548533882,"Tuesday"
"Break and Enter Residential/Other",3,8,13,-123.120869989394,49.2241789723161,"Wednesday"
"Break and Enter Residential/Other",2,21,9,-123.032401175537,49.222275976155,"Tuesday"
"Break and Enter Residential/Other",5,20,0,-123.155221756825,49.2235570961837,"Saturday"
"Break and Enter Residential/Other",11,7,15,-123.141834678438,49.2236797336014,"Tuesday"
"Break and Enter Residential/Other",6,2,16,-123.141732198673,49.2229978379563,"Friday"
"Break and Enter Commercial",4,6,4,-123.088284429648,49.2719227679381,"Thursday"
"Break and Enter Commercial",3,16,6,-123.116972589499,49.2595217763718,"Thursday"
"Vehicle Collision or Pedestrian Struck (with Injury)",9,1,18,-123.049588974267,49.2620006724193,"Friday"
"Break and Enter Residential/Other",1,10,13,-123.126779959531,49.2235704040022,"Tuesday"
"Theft from Vehicle",12,7,15,-123.07440432033,49.2748669502589,"Thursday"
"Break and Enter Residential/Other",4,20,21,-123.123758454691,49.2229678491889,"Thursday"
"Break and Enter Residential/Other",3,15,0,-123.123744127334,49.2233349615098,"Wednesday"
"Other Theft",6,29,11,-123.116618395648,49.2835386728755,"Thursday"
"Other Theft",6,18,18,-123.116618395648,49.2835386728755,"Sunday"
"Other Theft",6,16,16,-123.116618395648,49.2835386728755,"Friday"
"Other Theft",6,7,17,-123.116618395648,49.2835386728755,"Wednesday"
"Other Theft",5,19,15,-123.116618395648,49.2835386728755,"Friday"
"Other Theft",4,5,16,-123.116618395648,49.2835386728755,"Wednesday"
"Other Theft",3,31,20,-123.116618395648,49.2835386728755,"Friday"
"Other Theft",3,17,17,-123.116618395648,49.2835386728755,"Friday"
"Theft of Vehicle",8,26,23,-123.121986524986,49.2864640278606,"Saturday"
"Other Theft",2,17,19,-123.116618395648,49.2835386728755,"Friday"
"Other Theft",2,4,14,-123.116618395648,49.2835386728755,"Saturday"
"Theft of Vehicle",11,6,19,-123.049386411569,49.2749724622871,"Monday"
"Other Theft",7,8,8,-123.070086910803,49.2629809685033,"Saturday"
"Break and Enter Residential/Other",10,19,22,-123.077504207771,49.2225786194082,"Thursday"
"Break and Enter Commercial",12,6,5,-123.100711413685,49.2804471472682,"Wednesday"
"Other Theft",3,6,17,-123.106697169393,49.2711403920986,"Monday"
"Other Theft",3,13,15,-123.106697169393,49.2711403920986,"Monday"
"Other Theft",3,14,13,-123.106697169393,49.2711403920986,"Tuesday"
"Other Theft",3,14,13,-123.106697169393,49.2711403920986,"Tuesday"
"Theft from Vehicle",1,26,19,-123.120526845723,49.2755132989313,"Thursday"
"Other Theft",3,14,13,-123.106697169393,49.2711403920986,"Tuesday"
"Other Theft",4,21,17,-123.106697169393,49.2711403920986,"Friday"
"Other Theft",6,24,22,-123.106697169393,49.2711403920986,"Saturday"
"Theft from Vehicle",1,12,4,-123.120526845723,49.2755132989313,"Thursday"
"Other Theft",12,25,12,-123.106697169393,49.2711403920986,"Monday"
"Break and Enter Residential/Other",12,1,6,-123.059242084056,49.2222848488743,"Friday"
"Break and Enter Residential/Other",9,9,1,-123.143805377218,49.2220007583687,"Saturday"
"Break and Enter Residential/Other",9,12,12,-123.143805377218,49.2220007583687,"Tuesday"
"Theft from Vehicle",1,27,20,-123.120770355876,49.2754710371439,"Friday"
"Other Theft",2,17,15,-123.106032653108,49.270434791078,"Friday"
"Other Theft",3,31,8,-123.106032653108,49.270434791078,"Friday"
"Other Theft",6,1,13,-123.106032653108,49.270434791078,"Thursday"
"Theft from Vehicle",12,16,16,-123.121451440158,49.2750281198048,"Saturday"
"Other Theft",7,15,18,-123.106032653108,49.270434791078,"Saturday"
"Other Theft",7,20,8,-123.106032653108,49.270434791078,"Thursday"
"Other Theft",7,25,12,-123.106032653108,49.270434791078,"Tuesday"
"Break and Enter Residential/Other",10,15,2,-123.123663786074,49.2221239242932,"Sunday"
"Break and Enter Residential/Other",4,5,8,-123.123663786074,49.2221239242932,"Wednesday"
"Other Theft",8,4,10,-123.106032653108,49.270434791078,"Friday"
"Break and Enter Residential/Other",1,26,9,-123.150993944054,49.2227169644017,"Thursday"
"Other Theft",8,5,16,-123.106032653108,49.270434791078,"Saturday"
"Break and Enter Residential/Other",4,3,14,-123.039071125532,49.2209235428247,"Monday"
"Other Theft",12,23,13,-123.106032653108,49.270434791078,"Saturday"
"Break and Enter Residential/Other",9,16,14,-123.04756245392,49.220431465665,"Saturday"
"Other Theft",2,28,10,-123.106009672606,49.2712576925705,"Tuesday"
"Other Theft",3,15,13,-123.106009672606,49.2712576925705,"Wednesday"
"Theft from Vehicle",4,19,1,-123.1217609573,49.2748267515851,"Wednesday"
